rn,Astro.0,Astro.1,Astro.2,Astro.3,Astro.4,Ext.Amy.1,Ext.Amy.2,Ext.ClauPyr,Ext.Hpc.1,Ext.Hpc.2,Ext.Hpc.3,Ext.Hpc.4,Ext.L23,Ext.L25,Ext.L5.1,Ext.L5.2,Ext.L56,Ext.L6,Ext.L6B,Ext.Pir,Ext.Thal.1,Ext.Thal.2,Ext.Unk.3,Inh.1,Inh.2,Inh.3,Inh.4,Inh.5,Inh.6,Inh.Lamp5,Inh.Meis2.1,Inh.Meis2.2,Inh.Meis2.3,Inh.Meis2.4,Inh.Pvalb,Inh.Sst,Inh.Vip,LowQ.2,Micro,Nb.1,Nb.2,Oligo.1,Oligo.2,OPC.1,OPC.2,Unk.1,res_ss
Spotx526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228186932650072,0.1860638241386,0,0,0.206908300447575,0,0,0,0,0,0.169461329234661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209379613529093,0,0,0.000128118649003662
Spotx527,0,0,0,0,0.459883267332562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540116732667438,4.61427277941807e-06
Spotx528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198725487964838,0,0,0,0,0,0,0,0,0,0,0,0,0.801274512035162,0.000569501046828637
Spotx529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00195505688896749
Spotx530,0,0,0,0,0.51224727392613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48775272607387,0.000242053160383394
Spotx531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000589743726945735
Spotx532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381521420410084,0,0.618478579589917,0.000492241029590395
Spotx533,0,0,0.271499288351816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728500711648184,0,0,0,0,0,0,0,0,0,0,0,0,3.90640904011586e-06
Spotx534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00146463521804454
Spotx535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000820974073418031
Spotx536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479276204299607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520723795700393,0.00077480969486485
Spotx537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000893721714825762
Spotx538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000870172459542045
Spotx539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00260701721189457
Spotx540,0,0,0,0,0,0,0,0,0.38760623876339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337116033437796,0,0,0.275277727798814,0,0,0,0,0,0,0,0,0,0,0.0027445671639321
Spotx541,0,0,0.127742748598897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21682064012298,0,0,0,0,0,0.143121856865197,0,0.512314754412926,0.00053217313878196
Spotx542,0,0,0,0,0.487260048794449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512739951205551,0.00503112081916119
Spotx543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207629567810387,0,0.379495313301176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412875118888437,0,0,0,0,0,6.92855569717832e-33
Spotx544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160606916659087
Spotx545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00310472957752891
Spotx546,0,0,0,0,0.591088306580431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408911693419569,0,0,0,0,0,0.0019273183321249
Spotx547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344798049248534,0,0.655201950751466,5.95151764273467e-17
Spotx548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000219722349515288
Spotx549,0,0,0,0,0.332284718555656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667715281444344,0.0021195874473291
Spotx550,0,0,0,0,0,0,0,0,0,0.363205064516937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636794935483063,0.000161197893912179
Spotx551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00185857265512039
Spotx552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275575862409197,0,0.724424137590803,0.0001197889846302
Spotx553,0,0,0.174761206944837,0,0.306108792674454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248111952446517,0,0,0,0,0,0,0,0,0,0,0.271018047934193,7.3404183983231e-05
Spotx554,0,0.134162365419438,0,0,0.201329528530418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664508106050144,0.00229233714231621
Spotx555,0,0,0.256768176047544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391189194918808,0,0,0,0,0,0,0.352042629033647,0,0,0,0,0,0,0,0,0,0,0,0,0,3.459820166078e-34
Spotx556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.91291239624469e-35
Spotx557,0,0,0,0,0,0,0,0.223420878248897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776579121751103,1.00563377219361e-33
Spotx558,0,0,0.34276618157571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283816310348844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373417508075445,0.000159421758840462
Spotx559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343109545073133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656890454926868,0.000933356257977015
Spotx560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000450716576321915
Spotx561,0,0,0,0,0.302711098876008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697288901123992,6.10611344229479e-05
Spotx562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176174477913942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199934849066136,0,0,0,0,0,0,0.623890673019923,1.28097017303095e-34
Spotx563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186871977473067,0,0,0,0,0,0,0.813128022526933,4.08470348922947e-05
Spotx564,0,0,0.261555426210189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419785456975899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318659116813912,0,0,0,0,0,0,0,0,0.000750088776871256
Spotx565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81867072289334e-05
Spotx566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.62150468751706e-06
Spotx567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414732866630024,0,0,0,0,0,0,0,0,0,0,0,0.585267133369976,0,0.000544648979671693
Spotx568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00138462635004065
Spotx569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319793997762909,0,0,0,0,0,0,0,0,0,0,0,0,0.680206002237091,4.71997456590427e-33
Spotx570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.4393501919094e-05
Spotx571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00162386713872496
Spotx572,0,0,0,0,0.16646315419601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187699671455401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645837174348589,0.000221742967334365
Spotx573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000118153786475418
Spotx574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00272987924786868
Spotx575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.55210387568845e-17
Spotx576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343487713010551,0,0,0,0,0,0.290246325197612,0,0,0.366265961791838,0,0,0,0,0.0024321078051521
Spotx577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501709764365084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498290235634917,6.25972803434869e-05
Spotx578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.25438253522734e-05
Spotx579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00808906528960149
Spotx580,0,0,0,0,0.210442485301617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22808752677523,0,0,0,0,0,0,0,0.186155725881626,0,0,0,0,0,0,0.375314262041527,0.000545492502002699
Spotx581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248409065544664,0.232045725241421,0,0,0,0,0.210715465827226,0,0.308829743386688,1.06909509405058e-34
Spotx582,0,0,0.247117513200592,0,0,0,0,0,0,0,0,0,0.245512474919881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507370011879528,0.00045189097785679
Spotx583,0,0,0,0,0.214065598189149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323135893135745,0,0,0,0,0,0,0,0,0,0,0,0,0.462798508675105,0.000526069482536514
Spotx584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00106568114791554
Spotx585,0,0,0,0,0.284092103970286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355718649560697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360189246469017,2.36642326273326e-33
Spotx586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320240516628559,0,0,0,0,0,0,0,0,0,0,0,0,0.679759483371441,0.000103188767526187
Spotx587,0,0,0,0,0,0,0,0,0,0.246591174806825,0,0,0,0,0.394816672177892,0,0,0,0,0,0,0,0,0.358592153015283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076024413926032
Spotx588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000273307142298182
Spotx589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158811663465526,0,0,0,0,0,0,0,0,0,0,0,0,0.841188336534474,0.000944324681641857
Spotx590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.42753592794047e-34
Spotx591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000436850491001102
Spotx592,0,0,0,0,0.625589128534807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374410871465193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590443042821519
Spotx593,0,0,0,0,0,0,0,0,0,0.187780502399631,0,0,0.214967396056278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597252101544091,0.000151173291607776
Spotx594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568893452344126,0,0,0,0,0,0,0.431106547655874,5.24248477620495e-17
Spotx595,0,0.32371881066328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67628118933672,0.00128492452138396
Spotx596,0.280632094224014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348147214060206,0,0,0,0,0,0,0,0,0,0.37122069171578,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25975246234402e-33
Spotx597,0,0,0,0,0.377588277488164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191605909977252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221474374683371,0,0,0,0.209331437851214,0,0,0,0,0,2.97712901549699e-06
Spotx598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000151438820503817
Spotx599,0,0,0,0,0.204599699973514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795400300026486,0.00772766905175379
Spotx600,0,0,0.359518843704014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216033232482099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424447923813886,5.84289533583963e-33
Spotx601,0,0,0.242902644130537,0,0,0,0,0,0,0,0,0,0,0,0.240917750666114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255246010030147,0,0,0,0.260933595173201,0.00545741724766663
Spotx602,0,0,0,0,0.300872432076034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699127567923966,0.00255130717844385
Spotx603,0,0,0.243816422858114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275914826737205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480268750404681,0.000156126324447197
Spotx604,0,0.226154998643114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773845001356886,2.89914770968903e-34
Spotx605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00521988930543903
Spotx606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535201358923195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464798641076805,7.89239385937929e-08
Spotx607,0,0,0,0,0.507758655007212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492241344992789,0.00159854816218373
Spotx608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410873055050225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589126944949775,0.0020136931866028
Spotx609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459645146745222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540354853254778,0.000120589077243187
Spotx610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271449116692048,0,0,0,0,0,0,0,0,0,0,0.728550883307953,1.20432560606887e-05
Spotx611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10091086690438e-17
Spotx612,0,0,0,0,0.585916762211809,0,0,0,0,0,0,0,0,0.248349529667946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165733708120245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160317514099791
Spotx613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00164412879493401
Spotx614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.57253407268812e-06
Spotx615,0,0,0,0,0,0,0,0,0,0,0,0,0.33351097038876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66648902961124,0.000413540268375457
Spotx616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000211174423533504
Spotx617,0,0,0,0,0.512230143626518,0,0,0,0.249177154399364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238592701974119,7.33205537857856e-05
Spotx618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481147392905687,0,0,0,0,0,0,0,0.518852607094313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21584128174785e-32
Spotx619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000261763986723575
Spotx620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251272149868196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748727850131804,0.000530291761293413
Spotx621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317804122618047,0,0.682195877381953,5.57575331947544e-06
Spotx622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035046922732374
Spotx623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.39556980883053e-08
Spotx624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21647656077637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78352343922363,7.54882923464515e-09
Spotx625,0,0,0,0,0.312262456899116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687737543100884,0.00199960100387908
Spotx626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000262819517667719
Spotx627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5184482297208e-06
Spotx628,0,0,0.2098737494368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7901262505632,0.00364743698022731
Spotx629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213286507286231,0,0,0,0,0,0,0,0,0,0,0.786713492713769,2.71829273196803e-05
Spotx630,0,0,0,0.163714881485335,0,0,0,0,0.292196875488653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182686077188309,0,0,0,0,0,0,0,0,0,0,0,0,0.361402165837703,0.00243773051828944
Spotx631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140303510812021
Spotx632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208383564694162,0,0,0.38601701955721,0,0,0,0,0,0,0,0.405599415748628,0.000191939841242395
Spotx633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00213456915652908
Spotx634,0,0,0,0,0.209748996733925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194780283622387,0,0.331024799153798,0,0,0,0,0,0,0,0,0,0,0.264445920489891,0.00292589622166591
Spotx635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283556134961875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243595716422483,0,0,0.472848148615642,0.000565412611801585
Spotx636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230050446164899,0,0,0,0,0,0,0,0,0,0,0,0,0.769949553835101,4.9469048636147e-33
Spotx637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.34284493478397e-05
Spotx638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161642681532051,0,0,0,0,0,0,0.838357318467949,0.0013030128532334
Spotx639,0,0,0.228853531116402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243627198392051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527519270491547,0.000855863304949465
Spotx640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000550072375954576
