	logits
ENSMUSG00000001855	-2.4777293
ENSMUSG00000017707	-2.9099233
ENSMUSG00000059288	-2.1222591
ENSMUSG00000034473	-2.022064
ENSMUSG00000024480	-3.9043975
ENSMUSG00000003848	-3.2665696
ENSMUSG00000046844	-0.85950375
ENSMUSG00000048490	-1.603004
ENSMUSG00000029722	-2.098546
ENSMUSG00000029152	-8.51873
ENSMUSG00000055835	-4.0498114
ENSMUSG00000079477	-4.0691853
ENSMUSG00000033863	-2.1326125
ENSMUSG00000037692	-2.379517
ENSMUSG00000071072	-2.6278698
ENSMUSG00000031600	-3.8719082
ENSMUSG00000043857	-1.5093716
ENSMUSG00000031360	-2.9495363
ENSMUSG00000021701	-2.351775
ENSMUSG00000063015	-2.9437351
ENSMUSG00000042211	-3.6819086
ENSMUSG00000042557	-1.933803
ENSMUSG00000000711	-2.7220378
ENSMUSG00000026860	-4.4307065
ENSMUSG00000035964	-3.5600882
ENSMUSG00000024346	-4.1216726
ENSMUSG00000042156	-2.279551
ENSMUSG00000032010	-2.6532533
ENSMUSG00000075703	-3.0940342
ENSMUSG00000001105	-3.9587893
ENSMUSG00000035632	-4.028951
ENSMUSG00000031696	-3.9054005
ENSMUSG00000021076	-3.4998276
ENSMUSG00000031709	-2.1292882
ENSMUSG00000028878	-2.8277621
ENSMUSG00000007656	-3.0056736
ENSMUSG00000009073	-2.264908
ENSMUSG00000045404	-1.0398955
ENSMUSG00000033059	-1.9490374
ENSMUSG00000024667	-4.040957
ENSMUSG00000024991	-4.6188855
ENSMUSG00000004069	-3.2069669
ENSMUSG00000002109	-2.1436298
ENSMUSG00000020386	-2.6285014
ENSMUSG00000023456	-8.001766
ENSMUSG00000031652	-3.0868182
ENSMUSG00000027933	-2.6598449
ENSMUSG00000116903	-1.7920194
ENSMUSG00000019854	-3.4903789
ENSMUSG00000022790	-1.734039
ENSMUSG00000026753	-3.019571
ENSMUSG00000024507	-3.9317658
ENSMUSG00000032393	-3.1938298
ENSMUSG00000022674	-3.4149375
ENSMUSG00000040297	-2.9575863
ENSMUSG00000026567	-1.0250756
ENSMUSG00000018736	-3.0609348
ENSMUSG00000031660	-2.625283
ENSMUSG00000051098	-2.2573807
ENSMUSG00000097707	-1.8130809
ENSMUSG00000036850	-4.0893073
ENSMUSG00000021079	-3.4266672
ENSMUSG00000109382	-1.7194723
ENSMUSG00000022443	-2.2116902
ENSMUSG00000072769	-3.153172
ENSMUSG00000039615	-3.6874423
ENSMUSG00000020777	-3.0882134
ENSMUSG00000020912	-0.84755564
ENSMUSG00000053470	-2.2893147
ENSMUSG00000028452	-3.4003332
ENSMUSG00000070304	-3.2290447
ENSMUSG00000052336	-2.3120732
ENSMUSG00000022750	-3.021931
ENSMUSG00000078784	-8.5434
ENSMUSG00000024231	-3.3802047
ENSMUSG00000038879	-1.6172336
ENSMUSG00000020198	-3.9938712
ENSMUSG00000022475	-2.7402372
ENSMUSG00000025949	-2.6829016
ENSMUSG00000013622	-3.7489903
ENSMUSG00000040852	-1.5077485
ENSMUSG00000011257	-2.365767
ENSMUSG00000020978	-4.651054
ENSMUSG00000031583	-2.6835318
ENSMUSG00000006435	-2.859252
ENSMUSG00000005514	-2.9269605
ENSMUSG00000024587	-4.984059
ENSMUSG00000021248	-5.8717494
ENSMUSG00000052566	-1.9230703
ENSMUSG00000026245	-3.6717262
ENSMUSG00000063785	-2.85528
ENSMUSG00000039298	-2.6434495
ENSMUSG00000022500	-1.9924657
ENSMUSG00000053137	-2.5469198
ENSMUSG00000062098	-1.7607518
ENSMUSG00000015599	-2.885404
ENSMUSG00000097207	-1.7125142
ENSMUSG00000037174	-2.081876
ENSMUSG00000074579	-1.7961994
ENSMUSG00000024008	-0.8766256
ENSMUSG00000062762	-3.6299288
ENSMUSG00000031672	-3.4379027
ENSMUSG00000042428	-3.1705782
ENSMUSG00000017404	-3.811586
ENSMUSG00000022205	-2.5855598
ENSMUSG00000052560	-0.80851924
ENSMUSG00000006057	-2.9182026
ENSMUSG00000056870	-1.0152843
ENSMUSG00000020919	-1.8410846
ENSMUSG00000040282	-2.2467592
ENSMUSG00000085245	-0.8934611
ENSMUSG00000020359	-2.1403027
ENSMUSG00000061028	-3.3213642
ENSMUSG00000026322	-0.764826
ENSMUSG00000052833	-3.1450484
ENSMUSG00000031791	-2.5694401
ENSMUSG00000022024	-3.734407
ENSMUSG00000001891	-2.408317
ENSMUSG00000059005	-3.5677898
ENSMUSG00000087459	-1.278113
ENSMUSG00000026333	-2.555547
ENSMUSG00000020628	-3.46121
ENSMUSG00000070847	-4.5061293
ENSMUSG00000029440	-3.1548367
ENSMUSG00000020263	-2.431032
ENSMUSG00000037851	-2.8302574
ENSMUSG00000041180	-1.8713475
ENSMUSG00000030272	-2.524546
ENSMUSG00000015733	-7.693792
ENSMUSG00000060780	-2.6529224
ENSMUSG00000075229	-2.0448613
ENSMUSG00000016382	-1.5996436
ENSMUSG00000068742	-3.3915157
ENSMUSG00000048814	-3.0803654
ENSMUSG00000028578	-2.7085798
ENSMUSG00000064065	-1.3648823
ENSMUSG00000037363	-2.9169436
ENSMUSG00000038965	-3.0472713
ENSMUSG00000041324	-1.7453129
ENSMUSG00000002341	-2.6453779
ENSMUSG00000021327	-3.5964136
ENSMUSG00000004894	-1.2667189
ENSMUSG00000033009	-3.5964088
ENSMUSG00000027708	-3.3406959
ENSMUSG00000024276	-3.5434656
ENSMUSG00000010097	-3.9965985
ENSMUSG00000027332	-3.4112375
ENSMUSG00000020720	-3.5077107
ENSMUSG00000029427	-3.2671134
ENSMUSG00000031109	-1.2268836
ENSMUSG00000025016	-3.7499826
ENSMUSG00000009995	-3.9140885
ENSMUSG00000041439	-2.6522644
ENSMUSG00000039178	-3.258902
ENSMUSG00000036882	-6.476896
ENSMUSG00000004151	-0.67252797
ENSMUSG00000028991	-2.9691885
ENSMUSG00000034290	-3.2271216
ENSMUSG00000032350	-2.5061321
ENSMUSG00000104985	-3.8364334
ENSMUSG00000028221	-2.5493436
ENSMUSG00000056458	-2.177238
ENSMUSG00000039126	-2.235805
ENSMUSG00000005610	-6.9109287
ENSMUSG00000074785	-1.9128711
ENSMUSG00000004360	-3.8300486
ENSMUSG00000034493	-1.7900028
ENSMUSG00000041638	-3.4847906
ENSMUSG00000015214	-2.733522
ENSMUSG00000025915	-1.7616333
ENSMUSG00000061013	-1.2824954
ENSMUSG00000052707	-4.4083266
ENSMUSG00000029617	-3.2080512
ENSMUSG00000073468	-3.6389842
ENSMUSG00000009035	-3.497048
ENSMUSG00000018583	-3.0677915
ENSMUSG00000036529	-3.259045
ENSMUSG00000019659	-3.9130518
ENSMUSG00000030647	-2.6894593
ENSMUSG00000039599	-2.9319172
ENSMUSG00000005907	-3.172079
ENSMUSG00000058740	-2.7880404
ENSMUSG00000025173	-2.1600728
ENSMUSG00000026568	-3.4391565
ENSMUSG00000079215	-3.3431673
ENSMUSG00000026558	-2.2475045
ENSMUSG00000023235	-2.4468386
ENSMUSG00000037815	-1.876998
ENSMUSG00000024614	-3.4561725
ENSMUSG00000062825	-3.7956603
ENSMUSG00000008305	-2.3008533
ENSMUSG00000031311	-7.2253404
ENSMUSG00000021939	-7.1421957
ENSMUSG00000085816	-1.2537909
ENSMUSG00000030766	-2.5521739
ENSMUSG00000029071	-3.7533436
ENSMUSG00000026478	-2.1512935
ENSMUSG00000024830	-7.807352
ENSMUSG00000045205	-2.4253955
ENSMUSG00000048076	-7.6897526
ENSMUSG00000057315	-0.28674784
ENSMUSG00000038172	-2.1713932
ENSMUSG00000038456	-1.7421563
ENSMUSG00000005161	-5.810174
ENSMUSG00000079834	-2.2385314
ENSMUSG00000053119	-2.6857371
ENSMUSG00000028532	-0.86282617
ENSMUSG00000043987	-3.7567856
ENSMUSG00000014355	-4.0595703
ENSMUSG00000041926	-2.3356946
ENSMUSG00000063760	-1.619439
ENSMUSG00000022757	-3.040405
ENSMUSG00000013858	-4.5799074
ENSMUSG00000053774	-2.5830832
ENSMUSG00000022391	-3.1300325
ENSMUSG00000027748	-0.8530771
ENSMUSG00000024736	-3.1442392
ENSMUSG00000029038	-3.2909176
ENSMUSG00000021114	-6.2424345
ENSMUSG00000061702	-1.9931892
ENSMUSG00000036565	-2.918032
ENSMUSG00000009733	-3.421583
ENSMUSG00000035726	-3.1591253
ENSMUSG00000038485	-2.82352
ENSMUSG00000026018	-2.5109842
ENSMUSG00000038467	-2.810922
ENSMUSG00000008859	-2.6478364
ENSMUSG00000021720	-1.5938239
ENSMUSG00000030738	-2.8967648
ENSMUSG00000046613	-2.0157495
ENSMUSG00000025178	-2.8728857
ENSMUSG00000038717	-3.428358
ENSMUSG00000038555	-3.256255
ENSMUSG00000071658	-3.0728848
ENSMUSG00000036466	-0.077348545
ENSMUSG00000029916	-2.4171908
ENSMUSG00000011589	-7.4280963
ENSMUSG00000040029	-3.0010183
ENSMUSG00000021357	-3.1388495
ENSMUSG00000021149	-3.0986009
ENSMUSG00000025931	-1.406176
ENSMUSG00000022507	-6.209946
ENSMUSG00000029469	-2.0287852
ENSMUSG00000050830	-0.37857
ENSMUSG00000035898	-2.487562
ENSMUSG00000015944	-2.2631142
ENSMUSG00000038305	-1.2602137
ENSMUSG00000021619	-2.02179
ENSMUSG00000086708	-1.6836818
ENSMUSG00000034066	-2.4654682
ENSMUSG00000033909	-7.502362
ENSMUSG00000056692	-3.4789033
ENSMUSG00000006932	-3.611146
ENSMUSG00000043432	-3.7290113
ENSMUSG00000049354	-2.9581728
ENSMUSG00000037257	-4.8494444
ENSMUSG00000024325	-4.0634813
ENSMUSG00000022656	-1.7097781
ENSMUSG00000028035	-2.5827336
ENSMUSG00000037428	-1.5792744
ENSMUSG00000030232	-2.864552
ENSMUSG00000021302	-2.3379223
ENSMUSG00000043668	-0.71192604
ENSMUSG00000029206	-2.1234677
ENSMUSG00000039531	-3.5694423
ENSMUSG00000029054	-2.1209867
ENSMUSG00000037126	-3.5389566
ENSMUSG00000027560	-1.70392
ENSMUSG00000066877	-2.2201357
ENSMUSG00000003518	-2.8654616
ENSMUSG00000029036	-7.5262814
ENSMUSG00000019868	-3.3696454
ENSMUSG00000054716	-2.668567
ENSMUSG00000035173	-2.659962
ENSMUSG00000030342	-1.7009948
ENSMUSG00000021178	-3.508918
ENSMUSG00000025544	-6.5763164
ENSMUSG00000031796	-3.2099562
ENSMUSG00000025089	-0.08986465
ENSMUSG00000110723	-2.8738146
ENSMUSG00000072852	-1.7739321
ENSMUSG00000029390	-3.6494348
ENSMUSG00000032224	-2.0741293
ENSMUSG00000053693	-3.3381643
ENSMUSG00000026659	-8.127747
ENSMUSG00000022761	-3.8607614
ENSMUSG00000063145	-2.8360748
ENSMUSG00000051950	-1.4233457
ENSMUSG00000038291	-2.067478
ENSMUSG00000020280	-2.883322
ENSMUSG00000043542	-3.0129168
ENSMUSG00000004937	-7.656486
ENSMUSG00000032330	-2.6585546
ENSMUSG00000021182	-1.3772314
ENSMUSG00000034271	-2.166625
ENSMUSG00000032599	-7.451055
ENSMUSG00000036613	-3.1167462
ENSMUSG00000004631	-2.4972143
ENSMUSG00000034648	-1.8346369
ENSMUSG00000021112	-1.9800837
ENSMUSG00000040661	-3.0027325
ENSMUSG00000040860	-3.7427518
ENSMUSG00000017831	-6.133493
ENSMUSG00000070280	-2.8135564
ENSMUSG00000063808	-2.4148476
ENSMUSG00000021537	-3.3413174
ENSMUSG00000004415	-0.35025686
ENSMUSG00000029405	-3.5638072
ENSMUSG00000039701	-2.1066113
ENSMUSG00000000168	-2.8293223
ENSMUSG00000028309	-3.9014432
ENSMUSG00000036955	-2.8198464
ENSMUSG00000028518	-2.6023724
ENSMUSG00000028032	-3.5021493
ENSMUSG00000026918	-2.6274087
ENSMUSG00000007892	-3.2935076
ENSMUSG00000018372	-2.9735699
ENSMUSG00000032656	-0.75101936
ENSMUSG00000039637	-2.3958547
ENSMUSG00000022555	-8.371233
ENSMUSG00000054934	-1.4563053
ENSMUSG00000084786	-2.7250323
ENSMUSG00000028854	-2.4281878
ENSMUSG00000035614	-3.1887393
ENSMUSG00000028759	-3.0073328
ENSMUSG00000042410	-2.4454787
ENSMUSG00000038611	-2.8327248
ENSMUSG00000024966	-2.8331532
ENSMUSG00000024081	-2.7660193
ENSMUSG00000085279	-4.115823
ENSMUSG00000067713	-2.6866956
ENSMUSG00000035390	-3.3179886
ENSMUSG00000030057	-3.7480721
ENSMUSG00000114213	-1.0856012
ENSMUSG00000026249	-0.9494564
ENSMUSG00000087644	-2.8439424
ENSMUSG00000071176	-2.6565118
ENSMUSG00000046351	-3.7765803
ENSMUSG00000026455	-2.1300979
ENSMUSG00000021428	-3.167669
ENSMUSG00000023010	-7.6087947
ENSMUSG00000103139	-1.7552017
ENSMUSG00000014402	-3.3354406
ENSMUSG00000026819	-2.115409
ENSMUSG00000034685	-8.0345955
ENSMUSG00000031667	-3.3907988
ENSMUSG00000025899	-2.736404
ENSMUSG00000026150	-3.1091006
ENSMUSG00000039768	-3.2219276
ENSMUSG00000026158	-2.2584026
ENSMUSG00000023007	-3.1892467
ENSMUSG00000042705	-2.7116013
ENSMUSG00000027882	-2.1742504
ENSMUSG00000026499	-3.0012832
ENSMUSG00000031604	-1.7458096
ENSMUSG00000031337	-2.8041453
ENSMUSG00000022076	-0.3406379
ENSMUSG00000041057	-2.8229477
ENSMUSG00000067629	-3.4040139
ENSMUSG00000029777	-2.8384383
ENSMUSG00000022337	-4.0630484
ENSMUSG00000025189	-2.4845598
ENSMUSG00000079036	-2.7139137
ENSMUSG00000019969	-3.0970888
ENSMUSG00000053205	-2.4180896
ENSMUSG00000023495	-8.142622
ENSMUSG00000031930	-2.758176
ENSMUSG00000034620	-3.1500626
ENSMUSG00000052133	-0.6301215
ENSMUSG00000017776	-4.209073
ENSMUSG00000052353	-0.6430379
ENSMUSG00000000378	-1.7169797
ENSMUSG00000047216	-1.3371743
ENSMUSG00000034484	-3.3562727
ENSMUSG00000079179	-3.6465166
ENSMUSG00000020949	-2.9082673
ENSMUSG00000028284	-4.1674294
ENSMUSG00000004366	-1.8995012
ENSMUSG00000029729	-3.6704454
ENSMUSG00000002660	-2.5719209
ENSMUSG00000011306	-8.225574
ENSMUSG00000085284	-1.7517877
ENSMUSG00000052681	-2.9181786
ENSMUSG00000001542	-1.5642833
ENSMUSG00000030706	-1.940313
ENSMUSG00000042699	-4.4671593
ENSMUSG00000020926	-3.4167805
ENSMUSG00000028249	-4.445422
ENSMUSG00000114230	-2.3760037
ENSMUSG00000022791	-3.1602652
ENSMUSG00000028683	-2.0061204
ENSMUSG00000022013	-2.6253216
ENSMUSG00000028700	-3.1162703
ENSMUSG00000003435	-4.052258
ENSMUSG00000110710	-1.9518714
ENSMUSG00000101463	-1.3529
ENSMUSG00000054434	-2.0753076
ENSMUSG00000063663	-2.447414
ENSMUSG00000074884	-3.2305725
ENSMUSG00000009090	-6.0964737
ENSMUSG00000020990	-2.1700578
ENSMUSG00000028894	-3.3157187
ENSMUSG00000044676	-2.5393329
ENSMUSG00000031508	-3.1412835
ENSMUSG00000025795	-0.90268034
ENSMUSG00000053617	-2.2257652
ENSMUSG00000021466	-2.155088
ENSMUSG00000029836	-2.9405906
ENSMUSG00000113338	-1.0156372
ENSMUSG00000111375	-2.782191
ENSMUSG00000040414	-3.449588
ENSMUSG00000029502	-2.6405318
ENSMUSG00000022419	-1.4972616
ENSMUSG00000020132	-6.1647434
ENSMUSG00000038390	-3.1868935
ENSMUSG00000007021	-2.712333
ENSMUSG00000070880	-1.6762862
ENSMUSG00000026727	-2.5888705
ENSMUSG00000101693	-2.1925457
ENSMUSG00000002014	-2.987179
ENSMUSG00000027236	-3.16183
ENSMUSG00000023915	-2.470953
ENSMUSG00000030533	-2.5727646
ENSMUSG00000029012	-3.0177422
ENSMUSG00000015597	-2.9648402
ENSMUSG00000039840	-3.0690799
ENSMUSG00000050565	-3.0359516
ENSMUSG00000021039	-2.755209
ENSMUSG00000103649	-2.057021
ENSMUSG00000005683	-3.0524986
ENSMUSG00000001525	-4.228501
ENSMUSG00000022679	-2.984242
ENSMUSG00000002524	-8.827773
ENSMUSG00000038705	-1.9637022
ENSMUSG00000022558	-3.0358193
ENSMUSG00000042079	-3.6466265
ENSMUSG00000037242	-1.3989352
ENSMUSG00000040843	-2.9637961
ENSMUSG00000020483	-2.890775
ENSMUSG00000002365	-2.3081512
ENSMUSG00000016349	-4.4106097
ENSMUSG00000024030	-3.132398
ENSMUSG00000001416	-3.1972687
ENSMUSG00000013701	-3.5378222
ENSMUSG00000045973	-2.7961912
ENSMUSG00000040928	-2.4829202
ENSMUSG00000098760	-0.5434733
ENSMUSG00000028497	-1.6776519
ENSMUSG00000001774	-3.4192283
ENSMUSG00000029787	-2.7571826
ENSMUSG00000023286	-3.8211482
ENSMUSG00000032252	-1.7350456
ENSMUSG00000022594	-2.6516116
ENSMUSG00000051790	-3.103195
ENSMUSG00000029462	-3.545913
ENSMUSG00000037509	-2.6812153
ENSMUSG00000027835	-3.5294218
ENSMUSG00000029192	-2.8045242
ENSMUSG00000026618	-2.5373156
ENSMUSG00000020115	-2.6500554
ENSMUSG00000097834	-0.45057166
ENSMUSG00000038002	-4.05515
ENSMUSG00000098729	-2.836219
ENSMUSG00000050471	-2.4395294
ENSMUSG00000085289	-2.163666
ENSMUSG00000018417	-1.1365255
ENSMUSG00000036751	-2.8957283
ENSMUSG00000029474	-2.555472
ENSMUSG00000000056	-2.7073922
ENSMUSG00000026701	-2.8963087
ENSMUSG00000021481	-2.4593277
ENSMUSG00000037470	-3.7351658
ENSMUSG00000109754	-2.7200317
ENSMUSG00000041817	-2.0949206
ENSMUSG00000005687	-3.4933572
ENSMUSG00000025781	-3.483776
ENSMUSG00000020366	-3.0607612
ENSMUSG00000024646	-2.502036
ENSMUSG00000021190	-2.554179
ENSMUSG00000044712	-2.5748045
ENSMUSG00000034145	-3.0330348
ENSMUSG00000028291	-4.446374
ENSMUSG00000028124	-2.6421475
ENSMUSG00000046240	-2.175034
ENSMUSG00000039128	-4.039779
ENSMUSG00000061981	-2.4024408
ENSMUSG00000038026	-3.1640522
ENSMUSG00000037824	-2.225768
ENSMUSG00000039031	-1.0818949
ENSMUSG00000031285	-1.7919263
ENSMUSG00000032425	-3.257469
ENSMUSG00000028822	-3.5549674
ENSMUSG00000113313	-1.0541462
ENSMUSG00000025270	-2.8212354
ENSMUSG00000048756	-2.2790937
ENSMUSG00000038241	-2.991832
ENSMUSG00000032867	-3.009621
ENSMUSG00000000440	-0.8503301
ENSMUSG00000048279	-2.9614553
ENSMUSG00000005469	-4.8012133
ENSMUSG00000010376	-2.778091
ENSMUSG00000019087	-4.546017
ENSMUSG00000021482	-3.5108154
ENSMUSG00000041229	-2.894979
ENSMUSG00000086728	-2.3273613
ENSMUSG00000039199	-7.784928
ENSMUSG00000040563	-4.060657
ENSMUSG00000068290	-3.5393584
ENSMUSG00000031066	-2.8350704
ENSMUSG00000022456	-3.1523786
ENSMUSG00000024622	-3.5527217
ENSMUSG00000025184	-2.2155988
ENSMUSG00000042401	-1.1235782
ENSMUSG00000039536	-3.2379355
ENSMUSG00000018727	-2.2191799
ENSMUSG00000000838	-2.7733026
ENSMUSG00000109854	-1.9724654
ENSMUSG00000021629	-3.1775062
ENSMUSG00000042350	-2.97316
ENSMUSG00000027363	-3.0465372
ENSMUSG00000031446	-3.9720066
ENSMUSG00000038122	-3.0750394
ENSMUSG00000105975	-2.1719127
ENSMUSG00000040390	-3.9747806
ENSMUSG00000052406	-3.0762367
ENSMUSG00000038762	-5.8030696
ENSMUSG00000035064	-2.0581443
ENSMUSG00000027896	-1.9216383
ENSMUSG00000024862	-3.8890738
ENSMUSG00000008730	-3.173998
ENSMUSG00000038695	-6.3198237
ENSMUSG00000036295	-1.8326911
ENSMUSG00000095930	-1.8481628
ENSMUSG00000002997	-2.23525
ENSMUSG00000032475	-2.3139057
ENSMUSG00000021893	-3.7063947
ENSMUSG00000029234	-3.4055865
ENSMUSG00000003131	-3.6555393
ENSMUSG00000027810	-2.38867
ENSMUSG00000048154	-2.6830642
ENSMUSG00000026784	-4.203885
ENSMUSG00000033439	-2.4428544
ENSMUSG00000031441	-3.8657422
ENSMUSG00000021987	-6.098546
ENSMUSG00000037022	-3.5356305
ENSMUSG00000002833	-4.032868
ENSMUSG00000097168	-1.610735
ENSMUSG00000027405	-7.5066524
ENSMUSG00000009070	-1.9107778
ENSMUSG00000043843	-2.4639606
ENSMUSG00000024127	-3.715074
ENSMUSG00000020818	-3.611114
ENSMUSG00000015981	-3.5730896
ENSMUSG00000023050	-6.881302
ENSMUSG00000036977	-2.8503776
ENSMUSG00000028911	-3.277893
ENSMUSG00000028343	-4.2625475
ENSMUSG00000029712	-3.0237188
ENSMUSG00000031485	-5.5609603
ENSMUSG00000052584	-2.7830076
ENSMUSG00000094870	-3.588793
ENSMUSG00000086720	-1.7992038
ENSMUSG00000027263	-2.9535196
ENSMUSG00000025151	-3.4641404
ENSMUSG00000035629	-3.549529
ENSMUSG00000034042	-3.5929914
ENSMUSG00000086614	-2.0852745
ENSMUSG00000022280	-2.7764003
ENSMUSG00000032462	-2.9859126
ENSMUSG00000041552	-0.9726432
ENSMUSG00000038055	-2.6145935
ENSMUSG00000025078	-2.4571822
ENSMUSG00000019370	-4.17615
ENSMUSG00000021748	-3.7041256
ENSMUSG00000053929	-7.5695677
ENSMUSG00000002679	-2.6389008
ENSMUSG00000048834	-1.5622828
ENSMUSG00000037703	-3.7715042
ENSMUSG00000026203	-2.6602237
ENSMUSG00000060147	-2.6448784
ENSMUSG00000047161	0.1865591
ENSMUSG00000032504	-3.1417255
ENSMUSG00000031467	-2.876664
ENSMUSG00000052942	-0.50887245
ENSMUSG00000030452	-3.1959188
ENSMUSG00000033228	-2.970811
ENSMUSG00000066568	-2.5151021
ENSMUSG00000029208	-7.86573
ENSMUSG00000027709	-2.944643
ENSMUSG00000052299	-8.759936
ENSMUSG00000020309	-2.2201397
ENSMUSG00000028745	-5.3229823
ENSMUSG00000026280	-2.5630615
ENSMUSG00000028005	-2.1094615
ENSMUSG00000035851	-4.062535
ENSMUSG00000030990	-2.0744686
ENSMUSG00000074749	-1.7755919
ENSMUSG00000049971	-1.8815607
ENSMUSG00000028431	-3.7753599
ENSMUSG00000041870	-2.2296183
ENSMUSG00000036840	-4.396931
ENSMUSG00000087250	-1.9824669
ENSMUSG00000038077	-2.4238958
ENSMUSG00000032012	-1.5856062
ENSMUSG00000009828	-3.233011
ENSMUSG00000052302	-2.3144715
ENSMUSG00000025745	-3.4228241
ENSMUSG00000086212	-2.339059
ENSMUSG00000018326	-3.5449388
ENSMUSG00000074569	-2.6298008
ENSMUSG00000020840	-2.8271375
ENSMUSG00000025764	-5.8111067
ENSMUSG00000035572	-2.0145378
ENSMUSG00000074746	-2.5538898
ENSMUSG00000005102	-2.6670716
ENSMUSG00000055078	-1.0752115
ENSMUSG00000024413	-2.578941
ENSMUSG00000045201	-1.1518787
ENSMUSG00000047787	-1.7761921
ENSMUSG00000066442	-1.7326628
ENSMUSG00000029438	-2.6478267
ENSMUSG00000057531	-2.3901973
ENSMUSG00000028222	-0.56228817
ENSMUSG00000013150	-2.01195
ENSMUSG00000050103	-1.5714964
ENSMUSG00000104586	-0.25065258
ENSMUSG00000021062	-2.9763682
ENSMUSG00000049422	-3.3653326
ENSMUSG00000039835	-0.75156546
ENSMUSG00000006526	-2.7858167
ENSMUSG00000028563	-5.006271
ENSMUSG00000022685	-2.6656923
ENSMUSG00000018001	-2.3651116
ENSMUSG00000034551	-2.2009966
ENSMUSG00000024583	-7.8381157
ENSMUSG00000052334	-2.443575
ENSMUSG00000017288	-2.5263202
ENSMUSG00000063882	-2.600849
ENSMUSG00000024072	-3.1921043
ENSMUSG00000035790	-2.4694967
ENSMUSG00000063801	-2.5937047
ENSMUSG00000028868	-2.1108894
ENSMUSG00000026473	-2.0473623
ENSMUSG00000074182	-2.4641767
ENSMUSG00000005198	-1.7313225
ENSMUSG00000024104	-3.27108
ENSMUSG00000001847	-5.069932
ENSMUSG00000022338	-6.598751
ENSMUSG00000003949	-1.2588434
ENSMUSG00000017692	-0.6117657
ENSMUSG00000013997	-3.3926876
ENSMUSG00000033998	-4.029781
ENSMUSG00000027109	-2.9808571
ENSMUSG00000063884	-6.1522565
ENSMUSG00000049420	-0.86018217
ENSMUSG00000000253	-2.4506438
ENSMUSG00000020312	-2.903112
ENSMUSG00000057421	-7.872395
ENSMUSG00000027406	-6.986844
ENSMUSG00000028245	-3.5901425
ENSMUSG00000002250	-2.2743678
ENSMUSG00000011256	-1.5553694
ENSMUSG00000034336	-1.8142427
ENSMUSG00000110027	-10.463588
ENSMUSG00000006058	-2.616642
ENSMUSG00000048661	-2.9052463
ENSMUSG00000024953	-3.889471
ENSMUSG00000025648	-2.1130328
ENSMUSG00000027805	-3.3962364
ENSMUSG00000033054	-2.7089233
ENSMUSG00000029076	-3.234791
ENSMUSG00000061458	-3.9435923
ENSMUSG00000022019	-2.681456
ENSMUSG00000029145	-3.9282508
ENSMUSG00000014353	-2.5249846
ENSMUSG00000027131	-2.4047756
ENSMUSG00000055862	-3.332802
ENSMUSG00000060038	-4.0531383
ENSMUSG00000028869	-2.8962326
ENSMUSG00000032601	-1.8254006
ENSMUSG00000031681	-2.4135244
ENSMUSG00000039765	-2.4503057
ENSMUSG00000055725	-2.4939003
ENSMUSG00000098088	-2.5537188
ENSMUSG00000026933	-3.2032797
ENSMUSG00000028132	-2.1171248
ENSMUSG00000047412	-2.095538
ENSMUSG00000038690	-3.7186928
ENSMUSG00000027298	-3.0720713
ENSMUSG00000028833	-3.5027568
ENSMUSG00000017929	-2.147637
ENSMUSG00000028382	-1.9385383
ENSMUSG00000027823	-3.4033315
ENSMUSG00000027602	-3.5665553
ENSMUSG00000068284	-3.022064
ENSMUSG00000046032	-2.1001494
ENSMUSG00000039050	-3.2148976
ENSMUSG00000029482	-2.3413079
ENSMUSG00000015937	-3.5620723
ENSMUSG00000031684	-2.1445143
ENSMUSG00000034210	-2.9302862
ENSMUSG00000002981	-3.0665
ENSMUSG00000029279	-2.5780504
ENSMUSG00000022416	-1.6105912
ENSMUSG00000111160	-2.7955368
ENSMUSG00000034601	-3.3359747
ENSMUSG00000093930	-2.1065392
ENSMUSG00000046873	-1.9560757
ENSMUSG00000033808	-3.3478186
ENSMUSG00000016477	-2.306572
ENSMUSG00000027099	-3.168827
ENSMUSG00000039456	-2.907866
ENSMUSG00000038400	-2.083288
ENSMUSG00000025323	-2.3965287
ENSMUSG00000024454	-3.9332757
ENSMUSG00000032594	-3.7388122
ENSMUSG00000034560	-2.99428
ENSMUSG00000032898	-5.9506946
ENSMUSG00000028573	-2.010506
ENSMUSG00000040447	-2.7227912
ENSMUSG00000024135	-2.7808492
ENSMUSG00000074776	-0.30222577
ENSMUSG00000048799	-3.1562412
ENSMUSG00000037395	-2.5422037
ENSMUSG00000003363	-3.5353918
ENSMUSG00000042328	-4.5357413
ENSMUSG00000028931	-2.4240847
ENSMUSG00000087104	0.601096
ENSMUSG00000101102	-1.4199803
ENSMUSG00000066036	-5.552511
ENSMUSG00000006941	-3.0762875
ENSMUSG00000074994	-2.3539581
ENSMUSG00000041642	-3.0191114
ENSMUSG00000071657	-3.801727
ENSMUSG00000060402	-1.4576304
ENSMUSG00000025241	-3.2582994
ENSMUSG00000028710	-2.2241163
ENSMUSG00000030284	-3.103243
ENSMUSG00000030884	-7.276359
ENSMUSG00000046364	-3.1458833
ENSMUSG00000099964	-1.3834591
ENSMUSG00000029147	-3.2141254
ENSMUSG00000027663	-2.7201946
ENSMUSG00000031563	-1.8200295
ENSMUSG00000006678	-1.7542139
ENSMUSG00000031776	-7.093649
