,Astro_3,Ext_L25,Ext_L6,Oligo_2,Ext_Hpc_1,Inh_Meis2_4,Nb_2,Ext_L23,Inh_Pvalb,Inh_Vip,Ext_L5_1,Inh_4,Ext_Thal_1,Inh_Meis2_3,Ext_Hpc_2,Inh_6,Inh_3,OPC_1,Micro,Ext_Pir,Astro_0,Unk_1,Ext_Hpc_3,Ext_Amy_2,Inh_Lamp5,Inh_2,Ext_Unk_3,Ext_Hpc_4,Ext_L6B,Astro_2,LowQ_2,Ext_Thal_2,Inh_Sst,Ext_Amy_1,Inh_1,Ext_L5_2,Ext_L56,Inh_5,Ext_ClauPyr,Oligo_1,Astro_4,Astro_1,Inh_Meis2_2,Nb_1,Inh_Meis2_1,OPC_2
Spotx464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27430.0,0.0,0.0,0.0,0.0,0.0,0.0,4345.0,0.0
Spotx465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21143.0,0.0,0.0,0.0,1379.0,0.0,0.0,0.0,0.0,0.0,24155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3344.0,0.0,0.0,0.0,6887.0,0.0
Spotx466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0,1248.0,0.0,0.0,0.0,0.0,22030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112.0,0.0,0.0,0.0,0.0,0.0,0.0,13871.0,0.0,0.0,2014.0,0.0
Spotx467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,0.0,0.0,0.0,0.0,0.0,25630.0,0.0,0.0,2675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.0,0.0,0.0,0.0,3867.0,0.0
Spotx468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14070.0,0.0,41467.0,0.0,0.0,22495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221.0,0.0,2806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13690.0,0.0,0.0,4069.0,0.0,0.0,0.0,9117.0,0.0
Spotx469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12503.0,0.0,0.0,0.0,0.0,0.0,10998.0,0.0,0.0,0.0,7073.0
Spotx470,0.0,0.0,0.0,0.0,0.0,35597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.0,0.0,0.0,0.0,0.0,0.0
Spotx471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11595.0,0.0,0.0,0.0,0.0,8952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14968.0,0.0,0.0,0.0,0.0,0.0,0.0,12695.0,0.0,0.0,0.0,0.0,15165.0,0.0,1802.0,10471.0,0.0,0.0,0.0,0.0
Spotx472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.0,0.0,0.0,0.0,0.0,0.0,20835.0,0.0,0.0,5785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.0,0.0,0.0,0.0,0.0,0.0
Spotx473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31287.0,18053.0,0.0,0.0,0.0,0.0,4211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28866.0,0.0,0.0,5458.0,0.0,0.0,0.0,0.0,5136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx474,0.0,12309.0,0.0,0.0,0.0,0.0,0.0,0.0,6410.0,0.0,0.0,0.0,0.0,5681.0,0.0,0.0,3867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.0,0.0,0.0,0.0,3446.0,0.0
Spotx475,0.0,0.0,38432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7781.0,4889.0,0.0,0.0,0.0,0.0,15590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3220.0,3265.0,0.0,0.0,4175.0,0.0
Spotx476,0.0,0.0,8342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76193.0,0.0,0.0,6753.0,0.0,13217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22057.0,0.0,14045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.0,0.0,0.0,0.0,0.0,0.0
Spotx477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11465.0,19731.0,11896.0,0.0,0.0,0.0,0.0,1488.0,0.0,0.0,0.0,0.0,0.0,7361.0,8022.0,0.0,2532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4884.0,0.0,0.0,0.0,0.0,0.0
Spotx478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5587.0,17307.0,0.0,0.0,0.0,0.0,20857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38417.0,0.0,7379.0,5323.0,0.0,0.0,0.0,0.0,0.0,0.0,10415.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,0.0,7834.0
Spotx479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8670.0,0.0,0.0,0.0,0.0,0.0,11514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11914.0,2247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5617.0,0.0,0.0,0.0,0.0,0.0,0.0,15742.0
Spotx480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7531.0,0.0,57489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.0,3680.0,0.0,0.0,0.0,0.0,7295.0,0.0,0.0,2619.0,8729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12843.0
Spotx481,0.0,0.0,11672.0,0.0,0.0,0.0,0.0,10116.0,0.0,0.0,0.0,11147.0,0.0,32018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11690.0,0.0,13416.0,0.0,0.0,8770.0,0.0,23814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx483,0.0,0.0,0.0,0.0,0.0,0.0,2594.0,0.0,19975.0,0.0,0.0,6162.0,0.0,5764.0,0.0,0.0,0.0,3812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22408.0,0.0,0.0,0.0,0.0,0.0,5884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0,0.0,0.0,2425.0,0.0
Spotx484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14721.0,0.0,0.0,0.0,0.0,12956.0,0.0,0.0,0.0,0.0,0.0,15940.0,0.0,0.0,0.0,0.0,0.0,0.0,8042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4752.0,0.0,0.0,8444.0,7989.0,0.0,0.0,0.0,0.0,0.0,0.0,4190.0
Spotx485,0.0,9385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15285.0,10633.0,12634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx486,0.0,5815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44719.0,0.0,0.0,2640.0,4637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.0,0.0,0.0,0.0,10473.0,0.0
Spotx487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20737.0,0.0,0.0,0.0,0.0,18783.0,44775.0,0.0,0.0,0.0,2893.0,0.0,0.0,6592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,0.0,0.0,0.0,0.0,0.0
Spotx488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8795.0,0.0,0.0,0.0,0.0,22857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25384.0,0.0,0.0,2839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,9993.0
Spotx489,0.0,0.0,6349.0,0.0,0.0,0.0,0.0,0.0,12997.0,0.0,25540.0,0.0,0.0,18421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5680.0,0.0,0.0,0.0,0.0,9071.0,0.0,0.0,3049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx490,3363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10410.0,0.0,0.0,0.0,0.0,10118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7104.0,0.0,0.0,0.0,0.0,0.0,0.0,3132.0,0.0
Spotx491,0.0,0.0,6282.0,0.0,0.0,9319.0,0.0,0.0,0.0,0.0,0.0,15555.0,0.0,16423.0,0.0,0.0,0.0,0.0,0.0,15572.0,0.0,1827.0,0.0,0.0,0.0,0.0,3981.0,0.0,0.0,2590.0,0.0,7983.0,0.0,0.0,0.0,0.0,0.0,7878.0,0.0,0.0,3792.0,0.0,0.0,0.0,6228.0,0.0
Spotx492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5345.0,0.0,9669.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,0.0,0.0,0.0,0.0,0.0,29729.0,0.0,0.0,0.0,0.0,0.0,5076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4346.0,0.0
Spotx493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17599.0,0.0,0.0,0.0,0.0,13997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16870.0,0.0,0.0,0.0,16034.0,0.0,0.0,0.0,5851.0,0.0,0.0,0.0,0.0,0.0,2835.0,0.0,0.0,0.0,0.0,0.0
Spotx494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4740.0,0.0,0.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,2413.0,0.0
Spotx495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10847.0,11310.0,0.0,0.0,0.0,0.0,19110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8307.0,0.0,0.0,0.0,0.0,20287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,0.0,0.0,0.0,2425.0,0.0
Spotx496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,0.0,0.0,0.0,0.0,0.0
Spotx497,0.0,0.0,23991.0,0.0,0.0,0.0,0.0,32188.0,0.0,0.0,0.0,0.0,0.0,10362.0,0.0,6744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6164.0,0.0,0.0,6245.0,10884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,5573.0,0.0
Spotx498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6476.0,0.0,0.0,0.0,0.0,16306.0,0.0,18286.0,14837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34661.0,0.0,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13253.0,0.0,0.0,0.0,0.0
Spotx499,0.0,0.0,0.0,0.0,0.0,11262.0,0.0,0.0,7253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19546.0,0.0,0.0,2188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5918.0,0.0,0.0,0.0,5599.0,0.0
Spotx500,2155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3198.0,10978.0,0.0,0.0,3625.0,0.0
Spotx501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5104.0,0.0,14347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.0,0.0,0.0,0.0,3138.0,0.0
Spotx502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx503,0.0,29624.0,0.0,0.0,0.0,0.0,0.0,0.0,8686.0,0.0,0.0,0.0,0.0,30261.0,21337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19730.0,0.0,0.0,5840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx504,0.0,0.0,7160.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,14315.0,0.0,0.0,0.0,1326.0,0.0,2001.0,0.0,0.0,0.0,0.0,0.0,13101.0,0.0,0.0,2478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.0,0.0,0.0,0.0,0.0
Spotx505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14363.0,0.0,49394.0,0.0,8464.0,38352.0,0.0,0.0,0.0,0.0,0.0,7341.0,0.0,9720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,0.0,0.0
Spotx506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8201.0,16478.0,0.0,0.0,0.0,8078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19691.0,0.0,0.0,2458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,5991.0,0.0
Spotx507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7509.0,0.0,64401.0,0.0,0.0,28655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13614.0,0.0,0.0,2173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.0,0.0,0.0,0.0,0.0,0.0,40092.0,10803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3911.0,0.0,6034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx510,0.0,3105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16289.0,0.0,0.0,0.0,0.0,5977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.0,0.0,0.0,0.0,0.0,0.0
Spotx511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8318.0,0.0,0.0,0.0,0.0,6010.0,0.0,0.0,14831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5573.0,0.0
Spotx512,2597.0,0.0,0.0,0.0,0.0,0.0,2985.0,37210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6929.0,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12808.0,0.0,0.0,0.0,0.0,26661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789.0,20592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15684.0,0.0,0.0,24158.0,0.0,0.0,20845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0,0.0,0.0,0.0,0.0,44695.0,0.0,0.0,10762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6228.0,0.0
Spotx515,0.0,0.0,0.0,0.0,0.0,0.0,2183.0,0.0,0.0,0.0,0.0,0.0,0.0,9152.0,0.0,0.0,7279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20775.0,0.0,0.0,2828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8551.0,0.0,0.0,0.0,0.0
Spotx516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5914.0,0.0,0.0,0.0,0.0,10667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24224.0,0.0,0.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16250.0,0.0,0.0,6092.0,5637.0,0.0,0.0,0.0,0.0
Spotx517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27366.0,31595.0,0.0,0.0,0.0,0.0,0.0,2108.0,0.0,0.0,0.0,0.0,7169.0,24004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5956.0,0.0,0.0,0.0,11694.0,0.0,0.0,0.0,0.0,0.0,7574.0,0.0
Spotx518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2642.0,0.0,0.0,0.0,3439.0,0.0
Spotx519,0.0,0.0,10178.0,0.0,0.0,0.0,0.0,0.0,5360.0,0.0,0.0,0.0,0.0,16128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19001.0,0.0,34407.0,6261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731.0,3511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19423.0,0.0,32382.0,0.0,23091.0,0.0,0.0,0.0,0.0,23968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx521,2864.0,0.0,0.0,0.0,0.0,0.0,4587.0,0.0,16851.0,0.0,0.0,0.0,0.0,4894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12085.0,0.0,0.0,0.0,0.0,0.0,0.0,7321.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.0,0.0,0.0,0.0,0.0,0.0
Spotx522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15318.0,0.0,0.0,0.0,0.0,14081.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.0,0.0,0.0,0.0,0.0,0.0,10896.0,0.0,17488.0,5945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx523,4649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18569.0,0.0,0.0,7347.0,7186.0,10554.0,0.0,0.0,0.0,0.0,0.0,14932.0,0.0,7797.0,0.0,0.0,0.0,0.0,21042.0,0.0,0.0,2467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13403.0,0.0,0.0,0.0,0.0,1595.0,0.0,0.0,0.0,0.0,0.0,41751.0,0.0,0.0,7619.0,0.0,0.0,0.0,0.0,12139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3867.0,0.0
Spotx525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3094.0,0.0,0.0,0.0,0.0,3981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3701.0,0.0,0.0,0.0,0.0,0.0
Spotx526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8427.0,0.0,32479.0,0.0,0.0,6989.0,0.0,0.0,0.0,3298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3109.0,0.0,0.0,0.0,0.0,0.0,0.0,6622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx527,0.0,0.0,0.0,0.0,0.0,0.0,1755.0,0.0,5239.0,0.0,0.0,0.0,0.0,22535.0,20821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4768.0,0.0,0.0,0.0,0.0,0.0,8100.0,12287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.0,0.0,0.0,0.0,0.0,0.0
Spotx528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5337.0,2841.0,0.0,0.0,0.0,28910.0,0.0,0.0,2635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4790.0,0.0,0.0,4741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5552.0
Spotx529,7857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6751.0,0.0,0.0,0.0,0.0,6241.0,0.0,0.0,7521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18412.0,0.0,52800.0,11236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.0,0.0,0.0,0.0,0.0,0.0
Spotx530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11988.0,0.0,0.0,0.0,0.0,14503.0,0.0,5237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26837.0,0.0,0.0,5744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194.0
Spotx531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5239.0,0.0,0.0,0.0,0.0,13714.0,0.0,0.0,0.0,4761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8718.0,0.0,0.0,0.0,3077.0,0.0,12860.0,0.0,0.0,4049.0,0.0,0.0,0.0,7233.0,0.0,0.0,0.0,0.0,0.0,7399.0,0.0
Spotx532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8776.0,0.0,0.0,0.0,0.0,12206.0,0.0,0.0,0.0,13768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21174.0,0.0,0.0,2682.0,0.0,0.0,0.0,0.0,5016.0,0.0,0.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0,3422.0,0.0
