,Oligo_2,Ext_Hpc_1,Inh_Meis2_4,Ext_Unk_3,OPC_1,Inh_4,Inh_1,Inh_Vip,Ext_Thal_1,LowQ_2,Micro,Inh_Meis2_3,Inh_Pvalb,Ext_Pir,Inh_3,Astro_0,OPC_2,Inh_Meis2_2,Ext_L5_2,Unk_1,Ext_Hpc_3,Astro_2,Inh_Meis2_1,Ext_Hpc_2,Ext_Amy_2,Astro_3,Oligo_1,Ext_L23,Inh_Lamp5,Ext_L5_1,Inh_2,Ext_L56,Astro_1,Inh_6,Inh_Sst,Ext_L25,Ext_Amy_1,Nb_2,Ext_ClauPyr,Ext_Hpc_4,Inh_5,Ext_L6B,Ext_Thal_2,Nb_1,Ext_L6,Astro_4
Spotx661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26062.0,0.0,4096.0,0.0,2213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134.0,5578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7350.0,0.0,0.0,0.0,0.0
Spotx662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20182.0,0.0,0.0,0.0,0.0,14969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3113.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.0,0.0,0.0
Spotx664,0.0,14051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4765.0,0.0,0.0,0.0,8421.0,6315.0,0.0,0.0,0.0,0.0,1525.0,0.0,0.0
Spotx665,0.0,0.0,0.0,0.0,0.0,7378.0,0.0,16380.0,10248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14732.0,0.0,6836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22553.0,0.0,0.0,6465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16420.0,0.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7286.0,0.0,4275.0
Spotx668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.0,0.0,0.0,0.0,2913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12793.0,0.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx670,0.0,0.0,0.0,14957.0,0.0,0.0,0.0,3902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5244.0,17015.0,0.0,0.0,0.0,0.0,0.0,0.0,6114.0,0.0,1802.0,0.0,5080.0
Spotx671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32110.0,0.0,0.0,5043.0,28434.0,0.0,8180.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29934.0,10366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20234.0,0.0,4046.0,0.0,0.0,0.0,0.0,0.0,1914.0,0.0,0.0,0.0,0.0,0.0,0.0,5286.0,6557.0,36613.0,0.0,0.0,0.0,0.0,0.0,0.0,28057.0,0.0,3251.0,0.0,0.0
Spotx674,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6720.0,0.0,0.0,0.0,0.0,0.0,5145.0,0.0,0.0,0.0,1736.0,0.0,0.0
Spotx675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933.0,0.0,0.0,0.0,0.0,14216.0,0.0,0.0,0.0,0.0,30114.0,0.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4387.0,0.0,0.0,0.0,1402.0,0.0,0.0,0.0,0.0,8578.0,0.0,0.0,0.0
Spotx676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35439.0,0.0,0.0,16635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8313.0,29531.0,0.0,0.0,0.0,0.0,6623.0,0.0,0.0,5339.0,0.0,0.0,0.0
Spotx678,0.0,4036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx679,0.0,0.0,0.0,0.0,0.0,0.0,5135.0,4323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22617.0,0.0,0.0,5124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2175.0,0.0,0.0
Spotx680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,0.0,0.0,0.0,0.0,2864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7343.0,0.0,0.0,20450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9233.0,0.0,0.0,0.0
Spotx682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23136.0,25055.0,0.0,3205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618.0,0.0,0.0,0.0,18812.0,0.0,0.0,0.0,0.0,0.0,29448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10815.0,0.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,0.0,2135.0,0.0,0.0
Spotx684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26232.0,4323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22227.0,0.0,0.0,3960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5222.0,0.0,0.0,0.0,5579.0,0.0,0.0,0.0,0.0,0.0,0.0,4490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4109.0,8078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2339.0,0.0,0.0,0.0,39070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.0,0.0,0.0
Spotx687,0.0,0.0,0.0,7703.0,0.0,0.0,0.0,0.0,0.0,3526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23777.0,0.0,4528.0,0.0,0.0
Spotx688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6428.0,0.0,0.0,0.0,0.0,0.0,20681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2724.0,0.0,0.0,14065.0,0.0,0.0,0.0,0.0,0.0
Spotx690,0.0,33915.0,0.0,5572.0,0.0,0.0,0.0,17316.0,0.0,16638.0,0.0,11667.0,0.0,0.0,0.0,0.0,0.0,37800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2211.0,0.0,0.0
Spotx691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14981.0,2565.0,0.0,0.0
Spotx692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2766.0,0.0,0.0,0.0,14542.0,0.0,0.0,0.0,0.0,0.0,15640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.0,0.0,0.0
Spotx693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4505.0,0.0,0.0,0.0,0.0,0.0,0.0,2992.0,0.0,0.0,0.0,3982.0,0.0,0.0,4447.0,0.0,0.0,0.0,0.0,0.0
Spotx694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9913.0,0.0,0.0,0.0,0.0,22401.0,0.0,0.0,0.0,0.0,28461.0,0.0,0.0,0.0,2366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx695,0.0,0.0,0.0,0.0,6427.0,0.0,0.0,5851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4752.0,7369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5317.0,0.0,0.0,0.0
Spotx696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2994.0,0.0,0.0,0.0,0.0,0.0,3504.0,0.0,0.0
Spotx697,0.0,0.0,0.0,0.0,0.0,24927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8275.0,0.0,0.0,0.0,0.0
Spotx698,2711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx699,0.0,5761.0,0.0,0.0,0.0,0.0,0.0,2497.0,0.0,0.0,0.0,0.0,0.0,5420.0,0.0,0.0,0.0,26780.0,0.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21174.0,16305.0,0.0,0.0,0.0
Spotx700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,8639.0,0.0,0.0,0.0
Spotx701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4279.0,30850.0,0.0,0.0,8057.0,0.0,3943.0,0.0,0.0,0.0,0.0,7525.0,6406.0,0.0,0.0,0.0,0.0,5335.0,0.0,0.0,0.0,1345.0,0.0,8791.0,0.0,0.0,0.0,5785.0,0.0,0.0
Spotx702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12658.0,0.0,0.0,0.0,0.0,0.0,23916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3044.0,0.0,0.0
Spotx703,0.0,0.0,6649.0,0.0,0.0,20942.0,0.0,0.0,13583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11331.0,17508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5989.0,0.0,0.0,0.0,4100.0,4281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx704,0.0,17964.0,0.0,0.0,12040.0,0.0,0.0,0.0,0.0,10386.0,0.0,0.0,21464.0,0.0,0.0,0.0,0.0,42716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.0,0.0,0.0
Spotx705,0.0,0.0,0.0,43618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10165.0,0.0,0.0,0.0,24500.0,0.0,0.0,0.0,0.0,0.0,0.0,8589.0,0.0,3254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx706,0.0,0.0,0.0,0.0,0.0,16103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30071.0,0.0,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9954.0,0.0,0.0,0.0,0.0,1459.0,0.0,0.0
Spotx707,0.0,8470.0,0.0,0.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.0,4854.0,0.0,0.0,0.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx709,0.0,9257.0,0.0,0.0,0.0,5428.0,0.0,2915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13929.0,0.0,0.0,0.0,0.0,0.0,70525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883.0,0.0,0.0,11275.0,0.0,0.0,8283.0,0.0,0.0
Spotx710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112.0,10039.0,0.0,0.0,7320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063.0,0.0,0.0
Spotx713,0.0,0.0,6354.0,15972.0,0.0,0.0,0.0,6019.0,0.0,0.0,0.0,0.0,23787.0,0.0,0.0,0.0,0.0,19183.0,12929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6186.0,0.0,0.0,0.0,0.0,0.0,0.0,4493.0,40969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12853.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,0.0,0.0,0.0,0.0,0.0,1880.0,0.0,0.0
Spotx716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,0.0,0.0,15394.0,0.0,0.0,0.0,0.0,0.0,41957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9141.0,0.0,0.0,6442.0,18534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51555.0,0.0,0.0,7555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2402.0,0.0,0.0
Spotx718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22470.0,12929.0,3363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26176.0,10897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382.0,0.0,0.0
Spotx719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3423.0,0.0,0.0
Spotx720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5919.0,0.0,0.0,0.0,0.0,0.0,18499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6706.0,0.0,0.0,0.0,0.0,0.0,1459.0,0.0,0.0
Spotx721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2949.0,0.0,0.0,0.0,4326.0,0.0,0.0,0.0,0.0,0.0,14147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,0.0,0.0,0.0,15650.0,0.0,0.0,0.0,0.0,5008.0,17566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663.0,23057.0,5898.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx724,2437.0,0.0,0.0,5478.0,0.0,0.0,0.0,0.0,9295.0,0.0,0.0,31699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7806.0,0.0,0.0,0.0,0.0,0.0,0.0,11849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5361.0,0.0,0.0,0.0,0.0
Spotx725,0.0,0.0,0.0,0.0,9217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.0,0.0,0.0
Spotx726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690.0,0.0,0.0,0.0,0.0,13371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx728,2102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927.0,20699.0,0.0,7659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15565.0,0.0,0.0,0.0,0.0
Spotx729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13665.0,0.0,0.0,13861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6837.0,1553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19833.0,0.0,4042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329.0,0.0,0.0,0.0,0.0,1266.0,0.0,0.0,0.0,0.0,0.0,2586.0,0.0,0.0
